scenario,scenario_label,domain,language,language_label,lang_id,expected_language,agent_llm,agent_family,normalized_agent_llm,simulation_source,task_id,turns_total,trials_observed,english_turns,non_target_turns,target_turns,english_turn_share,non_target_turn_share,target_turn_share,first_non_target_turn,detected_lang_proportion,detected_lang_proportion_json
l2_tools,L2 Tools,telecom,thai,TH,th,en,vertex_ai/qwen/qwen3-235b-a22b-instruct-2507-maas,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_tools/english_tool_experiments_telecom_qwen3-235b-a22b-instruct-2507-maas_qwen3-235b-a22b-instruct-2507-maas_english_th_tools,[mms_issue]break_app_storage_permission|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:Easy],24,3,24,0,24,1.0,0.0,1.0,,en_1.000,"{""en"":1.0}"
l2_tools,L2 Tools,telecom,thai,TH,th,en,vertex_ai/qwen/qwen3-235b-a22b-instruct-2507-maas,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_tools/english_tool_experiments_telecom_qwen3-235b-a22b-instruct-2507-maas_qwen3-235b-a22b-instruct-2507-maas_english_th_tools,[mobile_data_issue]airplane_mode_on|bad_network_preference[PERSONA:Hard],18,3,18,0,18,1.0,0.0,1.0,,en_1.000,"{""en"":1.0}"
l2_tools,L2 Tools,telecom,thai,TH,th,en,vertex_ai/qwen/qwen3-235b-a22b-instruct-2507-maas,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_tools/english_tool_experiments_telecom_qwen3-235b-a22b-instruct-2507-maas_qwen3-235b-a22b-instruct-2507-maas_english_th_tools,[mobile_data_issue]airplane_mode_on|bad_network_preference|bad_vpn|data_mode_off|data_saver_mode_on|data_usage_exceeded|user_abroad_roaming_disabled_off[PERSONA:Hard],34,3,34,0,34,1.0,0.0,1.0,,en_1.000,"{""en"":1.0}"
l2_tools,L2 Tools,telecom,thai,TH,th,en,vertex_ai/qwen/qwen3-235b-a22b-instruct-2507-maas,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_tools/english_tool_experiments_telecom_qwen3-235b-a22b-instruct-2507-maas_qwen3-235b-a22b-instruct-2507-maas_english_th_tools,[mobile_data_issue]airplane_mode_on|bad_network_preference|bad_vpn|data_mode_off|data_saver_mode_on|data_usage_exceeded|user_abroad_roaming_disabled_on[PERSONA:None],32,3,32,0,32,1.0,0.0,1.0,,en_1.000,"{""en"":1.0}"
l2_tools,L2 Tools,telecom,thai,TH,th,en,vertex_ai/qwen/qwen3-235b-a22b-instruct-2507-maas,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_tools/english_tool_experiments_telecom_qwen3-235b-a22b-instruct-2507-maas_qwen3-235b-a22b-instruct-2507-maas_english_th_tools,[mobile_data_issue]airplane_mode_on|bad_network_preference|bad_vpn|data_mode_off|data_saver_mode_on|data_usage_exceeded|user_abroad_roaming_enabled_off[PERSONA:Easy],32,3,32,0,32,1.0,0.0,1.0,,en_1.000,"{""en"":1.0}"
l2_tools,L2 Tools,telecom,thai,TH,th,en,vertex_ai/qwen/qwen3-235b-a22b-instruct-2507-maas,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_tools/english_tool_experiments_telecom_qwen3-235b-a22b-instruct-2507-maas_qwen3-235b-a22b-instruct-2507-maas_english_th_tools,[mobile_data_issue]airplane_mode_on|bad_network_preference|bad_vpn|data_mode_off|data_saver_mode_on|user_abroad_roaming_disabled_off[PERSONA:Hard],31,3,31,0,31,1.0,0.0,1.0,,en_1.000,"{""en"":1.0}"
l2_tools,L2 Tools,telecom,thai,TH,th,en,vertex_ai/qwen/qwen3-235b-a22b-instruct-2507-maas,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_tools/english_tool_experiments_telecom_qwen3-235b-a22b-instruct-2507-maas_qwen3-235b-a22b-instruct-2507-maas_english_th_tools,[mobile_data_issue]airplane_mode_on|bad_network_preference|bad_vpn|data_mode_off|data_usage_exceeded|user_abroad_roaming_enabled_off[PERSONA:Easy],25,3,25,0,25,1.0,0.0,1.0,,en_1.000,"{""en"":1.0}"
l2_tools,L2 Tools,telecom,thai,TH,th,en,vertex_ai/qwen/qwen3-235b-a22b-instruct-2507-maas,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_tools/english_tool_experiments_telecom_qwen3-235b-a22b-instruct-2507-maas_qwen3-235b-a22b-instruct-2507-maas_english_th_tools,[mobile_data_issue]airplane_mode_on|bad_network_preference|bad_vpn|data_saver_mode_on|data_usage_exceeded|user_abroad_roaming_enabled_off[PERSONA:None],21,3,21,0,21,1.0,0.0,1.0,,en_1.000,"{""en"":1.0}"
l2_tools,L2 Tools,telecom,thai,TH,th,en,vertex_ai/qwen/qwen3-235b-a22b-instruct-2507-maas,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_tools/english_tool_experiments_telecom_qwen3-235b-a22b-instruct-2507-maas_qwen3-235b-a22b-instruct-2507-maas_english_th_tools,[mobile_data_issue]airplane_mode_on|bad_network_preference|bad_vpn|data_saver_mode_on|user_abroad_roaming_disabled_on[PERSONA:Easy],41,3,41,0,41,1.0,0.0,1.0,,en_1.000,"{""en"":1.0}"
l2_tools,L2 Tools,telecom,thai,TH,th,en,vertex_ai/qwen/qwen3-235b-a22b-instruct-2507-maas,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_tools/english_tool_experiments_telecom_qwen3-235b-a22b-instruct-2507-maas_qwen3-235b-a22b-instruct-2507-maas_english_th_tools,[mobile_data_issue]airplane_mode_on|bad_network_preference|data_mode_off|data_saver_mode_on[PERSONA:Hard],41,3,41,0,41,1.0,0.0,1.0,,en_1.000,"{""en"":1.0}"
l2_tools,L2 Tools,telecom,thai,TH,th,en,vertex_ai/qwen/qwen3-235b-a22b-instruct-2507-maas,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_tools/english_tool_experiments_telecom_qwen3-235b-a22b-instruct-2507-maas_qwen3-235b-a22b-instruct-2507-maas_english_th_tools,[mobile_data_issue]airplane_mode_on|bad_network_preference|data_mode_off|data_saver_mode_on|data_usage_exceeded|user_abroad_roaming_disabled_on[PERSONA:None],32,3,32,0,32,1.0,0.0,1.0,,en_1.000,"{""en"":1.0}"
l2_tools,L2 Tools,telecom,thai,TH,th,en,vertex_ai/qwen/qwen3-235b-a22b-instruct-2507-maas,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_tools/english_tool_experiments_telecom_qwen3-235b-a22b-instruct-2507-maas_qwen3-235b-a22b-instruct-2507-maas_english_th_tools,[mobile_data_issue]airplane_mode_on|bad_network_preference|data_mode_off|data_usage_exceeded|user_abroad_roaming_disabled_on[PERSONA:None],30,3,30,0,30,1.0,0.0,1.0,,en_1.000,"{""en"":1.0}"
l2_tools,L2 Tools,telecom,thai,TH,th,en,vertex_ai/qwen/qwen3-235b-a22b-instruct-2507-maas,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_tools/english_tool_experiments_telecom_qwen3-235b-a22b-instruct-2507-maas_qwen3-235b-a22b-instruct-2507-maas_english_th_tools,[mobile_data_issue]airplane_mode_on|bad_network_preference|data_mode_off|user_abroad_roaming_disabled_on[PERSONA:Hard],32,3,32,0,32,1.0,0.0,1.0,,en_1.000,"{""en"":1.0}"
l2_tools,L2 Tools,telecom,thai,TH,th,en,vertex_ai/qwen/qwen3-235b-a22b-instruct-2507-maas,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_tools/english_tool_experiments_telecom_qwen3-235b-a22b-instruct-2507-maas_qwen3-235b-a22b-instruct-2507-maas_english_th_tools,[mobile_data_issue]airplane_mode_on|bad_network_preference|data_saver_mode_on|data_usage_exceeded|user_abroad_roaming_disabled_off[PERSONA:None],30,3,28,2,28,0.933333,0.066667,0.933333,26,en_0.933|ko_0.067,"{""en"":0.933333,""ko"":0.066667}"
l2_tools,L2 Tools,telecom,thai,TH,th,en,vertex_ai/qwen/qwen3-235b-a22b-instruct-2507-maas,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_tools/english_tool_experiments_telecom_qwen3-235b-a22b-instruct-2507-maas_qwen3-235b-a22b-instruct-2507-maas_english_th_tools,[mobile_data_issue]airplane_mode_on|bad_network_preference|data_usage_exceeded|user_abroad_roaming_disabled_off[PERSONA:Easy],38,3,38,0,38,1.0,0.0,1.0,,en_1.000,"{""en"":1.0}"
l2_tools,L2 Tools,telecom,thai,TH,th,en,vertex_ai/qwen/qwen3-235b-a22b-instruct-2507-maas,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_tools/english_tool_experiments_telecom_qwen3-235b-a22b-instruct-2507-maas_qwen3-235b-a22b-instruct-2507-maas_english_th_tools,[mobile_data_issue]airplane_mode_on|bad_network_preference|user_abroad_roaming_enabled_off[PERSONA:Easy],30,3,30,0,30,1.0,0.0,1.0,,en_1.000,"{""en"":1.0}"
l2_tools,L2 Tools,telecom,thai,TH,th,en,vertex_ai/qwen/qwen3-235b-a22b-instruct-2507-maas,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_tools/english_tool_experiments_telecom_qwen3-235b-a22b-instruct-2507-maas_qwen3-235b-a22b-instruct-2507-maas_english_th_tools,[mobile_data_issue]airplane_mode_on|data_mode_off[PERSONA:None],34,3,34,0,34,1.0,0.0,1.0,,en_1.000,"{""en"":1.0}"
l2_tools,L2 Tools,telecom,thai,TH,th,en,vertex_ai/qwen/qwen3-235b-a22b-instruct-2507-maas,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_tools/english_tool_experiments_telecom_qwen3-235b-a22b-instruct-2507-maas_qwen3-235b-a22b-instruct-2507-maas_english_th_tools,[mobile_data_issue]airplane_mode_on|data_mode_off|data_saver_mode_on|data_usage_exceeded|user_abroad_roaming_enabled_off[PERSONA:Hard],39,3,39,0,39,1.0,0.0,1.0,,en_1.000,"{""en"":1.0}"
l2_tools,L2 Tools,telecom,thai,TH,th,en,vertex_ai/qwen/qwen3-235b-a22b-instruct-2507-maas,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_tools/english_tool_experiments_telecom_qwen3-235b-a22b-instruct-2507-maas_qwen3-235b-a22b-instruct-2507-maas_english_th_tools,[mobile_data_issue]airplane_mode_on|data_saver_mode_on|user_abroad_roaming_disabled_on[PERSONA:None],23,3,23,0,23,1.0,0.0,1.0,,en_1.000,"{""en"":1.0}"
l2_tools,L2 Tools,telecom,thai,TH,th,en,vertex_ai/qwen/qwen3-235b-a22b-instruct-2507-maas,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_tools/english_tool_experiments_telecom_qwen3-235b-a22b-instruct-2507-maas_qwen3-235b-a22b-instruct-2507-maas_english_th_tools,[mobile_data_issue]airplane_mode_on|user_abroad_roaming_enabled_off[PERSONA:None],17,3,17,0,17,1.0,0.0,1.0,,en_1.000,"{""en"":1.0}"
l2_tools,L2 Tools,telecom,thai,TH,th,en,vertex_ai/qwen/qwen3-235b-a22b-instruct-2507-maas,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_tools/english_tool_experiments_telecom_qwen3-235b-a22b-instruct-2507-maas_qwen3-235b-a22b-instruct-2507-maas_english_th_tools,[mobile_data_issue]bad_network_preference|bad_vpn|data_mode_off|data_saver_mode_on[PERSONA:None],24,3,24,0,24,1.0,0.0,1.0,,en_1.000,"{""en"":1.0}"
l2_tools,L2 Tools,telecom,thai,TH,th,en,vertex_ai/qwen/qwen3-235b-a22b-instruct-2507-maas,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_tools/english_tool_experiments_telecom_qwen3-235b-a22b-instruct-2507-maas_qwen3-235b-a22b-instruct-2507-maas_english_th_tools,[mobile_data_issue]bad_network_preference|bad_vpn|data_mode_off|data_saver_mode_on|data_usage_exceeded|user_abroad_roaming_enabled_off[PERSONA:Easy],35,3,35,0,35,1.0,0.0,1.0,,en_1.000,"{""en"":1.0}"
l2_tools,L2 Tools,telecom,thai,TH,th,en,vertex_ai/qwen/qwen3-235b-a22b-instruct-2507-maas,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_tools/english_tool_experiments_telecom_qwen3-235b-a22b-instruct-2507-maas_qwen3-235b-a22b-instruct-2507-maas_english_th_tools,[mobile_data_issue]bad_network_preference|bad_vpn|data_saver_mode_on|data_usage_exceeded|user_abroad_roaming_disabled_off[PERSONA:Easy],29,3,28,1,28,0.965517,0.034483,0.965517,30,en_0.966|ko_0.034,"{""en"":0.965517,""ko"":0.034483}"
l2_tools,L2 Tools,telecom,thai,TH,th,en,vertex_ai/qwen/qwen3-235b-a22b-instruct-2507-maas,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_tools/english_tool_experiments_telecom_qwen3-235b-a22b-instruct-2507-maas_qwen3-235b-a22b-instruct-2507-maas_english_th_tools,[mobile_data_issue]bad_network_preference|bad_vpn|data_usage_exceeded|user_abroad_roaming_disabled_off[PERSONA:Easy],32,3,32,0,32,1.0,0.0,1.0,,en_1.000,"{""en"":1.0}"
l2_tools,L2 Tools,telecom,thai,TH,th,en,vertex_ai/qwen/qwen3-235b-a22b-instruct-2507-maas,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_tools/english_tool_experiments_telecom_qwen3-235b-a22b-instruct-2507-maas_qwen3-235b-a22b-instruct-2507-maas_english_th_tools,[mobile_data_issue]bad_network_preference|bad_vpn|user_abroad_roaming_disabled_off[PERSONA:Hard],32,3,31,1,31,0.96875,0.03125,0.96875,34,en_0.969|ko_0.031,"{""en"":0.96875,""ko"":0.03125}"
l2_tools,L2 Tools,telecom,thai,TH,th,en,vertex_ai/qwen/qwen3-235b-a22b-instruct-2507-maas,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_tools/english_tool_experiments_telecom_qwen3-235b-a22b-instruct-2507-maas_qwen3-235b-a22b-instruct-2507-maas_english_th_tools,[mobile_data_issue]bad_network_preference|bad_vpn|user_abroad_roaming_disabled_on[PERSONA:None],23,3,23,0,23,1.0,0.0,1.0,,en_1.000,"{""en"":1.0}"
l2_tools,L2 Tools,telecom,thai,TH,th,en,vertex_ai/qwen/qwen3-235b-a22b-instruct-2507-maas,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_tools/english_tool_experiments_telecom_qwen3-235b-a22b-instruct-2507-maas_qwen3-235b-a22b-instruct-2507-maas_english_th_tools,[mobile_data_issue]bad_network_preference|bad_vpn|user_abroad_roaming_enabled_off[PERSONA:Easy],31,3,26,5,26,0.83871,0.16129,0.83871,16,en_0.839|ko_0.161,"{""en"":0.83871,""ko"":0.16129}"
l2_tools,L2 Tools,telecom,thai,TH,th,en,vertex_ai/qwen/qwen3-235b-a22b-instruct-2507-maas,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_tools/english_tool_experiments_telecom_qwen3-235b-a22b-instruct-2507-maas_qwen3-235b-a22b-instruct-2507-maas_english_th_tools,[mobile_data_issue]bad_network_preference|data_mode_off|data_saver_mode_on|data_usage_exceeded|user_abroad_roaming_disabled_off[PERSONA:Easy],27,3,27,0,27,1.0,0.0,1.0,,en_1.000,"{""en"":1.0}"
l2_tools,L2 Tools,telecom,thai,TH,th,en,vertex_ai/qwen/qwen3-235b-a22b-instruct-2507-maas,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_tools/english_tool_experiments_telecom_qwen3-235b-a22b-instruct-2507-maas_qwen3-235b-a22b-instruct-2507-maas_english_th_tools,[mobile_data_issue]bad_network_preference|data_saver_mode_on|data_usage_exceeded[PERSONA:Hard],36,3,36,0,36,1.0,0.0,1.0,,en_1.000,"{""en"":1.0}"
l2_tools,L2 Tools,telecom,thai,TH,th,en,vertex_ai/qwen/qwen3-235b-a22b-instruct-2507-maas,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_tools/english_tool_experiments_telecom_qwen3-235b-a22b-instruct-2507-maas_qwen3-235b-a22b-instruct-2507-maas_english_th_tools,[mobile_data_issue]bad_network_preference|user_abroad_roaming_enabled_off[PERSONA:Hard],28,3,28,0,28,1.0,0.0,1.0,,en_1.000,"{""en"":1.0}"
l2_tools,L2 Tools,telecom,thai,TH,th,en,vertex_ai/qwen/qwen3-235b-a22b-instruct-2507-maas,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_tools/english_tool_experiments_telecom_qwen3-235b-a22b-instruct-2507-maas_qwen3-235b-a22b-instruct-2507-maas_english_th_tools,[mobile_data_issue]bad_vpn|data_mode_off|data_usage_exceeded|user_abroad_roaming_disabled_off[PERSONA:None],32,3,32,0,32,1.0,0.0,1.0,,en_1.000,"{""en"":1.0}"
l2_tools,L2 Tools,telecom,thai,TH,th,en,vertex_ai/qwen/qwen3-235b-a22b-instruct-2507-maas,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_tools/english_tool_experiments_telecom_qwen3-235b-a22b-instruct-2507-maas_qwen3-235b-a22b-instruct-2507-maas_english_th_tools,[mobile_data_issue]bad_vpn|data_saver_mode_on|user_abroad_roaming_disabled_on[PERSONA:None],29,3,29,0,29,1.0,0.0,1.0,,en_1.000,"{""en"":1.0}"
l2_tools,L2 Tools,telecom,thai,TH,th,en,vertex_ai/qwen/qwen3-235b-a22b-instruct-2507-maas,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_tools/english_tool_experiments_telecom_qwen3-235b-a22b-instruct-2507-maas_qwen3-235b-a22b-instruct-2507-maas_english_th_tools,[mobile_data_issue]data_mode_off|data_usage_exceeded[PERSONA:None],59,3,59,0,59,1.0,0.0,1.0,,en_1.000,"{""en"":1.0}"
l2_tools,L2 Tools,telecom,thai,TH,th,en,vertex_ai/qwen/qwen3-235b-a22b-instruct-2507-maas,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_tools/english_tool_experiments_telecom_qwen3-235b-a22b-instruct-2507-maas_qwen3-235b-a22b-instruct-2507-maas_english_th_tools,[mobile_data_issue]data_mode_off|data_usage_exceeded|user_abroad_roaming_disabled_off[PERSONA:Hard],36,3,36,0,36,1.0,0.0,1.0,,en_1.000,"{""en"":1.0}"
l2_tools,L2 Tools,telecom,thai,TH,th,en,vertex_ai/qwen/qwen3-235b-a22b-instruct-2507-maas,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_tools/english_tool_experiments_telecom_qwen3-235b-a22b-instruct-2507-maas_qwen3-235b-a22b-instruct-2507-maas_english_th_tools,[mobile_data_issue]data_saver_mode_on|data_usage_exceeded[PERSONA:Easy],37,3,37,0,37,1.0,0.0,1.0,,en_1.000,"{""en"":1.0}"
l2_tools,L2 Tools,telecom,thai,TH,th,en,vertex_ai/qwen/qwen3-235b-a22b-instruct-2507-maas,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_tools/english_tool_experiments_telecom_qwen3-235b-a22b-instruct-2507-maas_qwen3-235b-a22b-instruct-2507-maas_english_th_tools,[mobile_data_issue]data_saver_mode_on|user_abroad_roaming_enabled_off[PERSONA:Easy],24,3,24,0,24,1.0,0.0,1.0,,en_1.000,"{""en"":1.0}"
l2_tools,L2 Tools,telecom,thai,TH,th,en,vertex_ai/qwen/qwen3-235b-a22b-instruct-2507-maas,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_tools/english_tool_experiments_telecom_qwen3-235b-a22b-instruct-2507-maas_qwen3-235b-a22b-instruct-2507-maas_english_th_tools,[mobile_data_issue]data_usage_exceeded|user_abroad_roaming_enabled_off[PERSONA:Easy],34,3,34,0,34,1.0,0.0,1.0,,en_1.000,"{""en"":1.0}"
l2_tools,L2 Tools,telecom,thai,TH,th,en,vertex_ai/qwen/qwen3-235b-a22b-instruct-2507-maas,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_tools/english_tool_experiments_telecom_qwen3-235b-a22b-instruct-2507-maas_qwen3-235b-a22b-instruct-2507-maas_english_th_tools,[service_issue]airplane_mode_on|break_apn_settings[PERSONA:Hard],33,3,31,2,31,0.939394,0.060606,0.939394,18,en_0.939|ko_0.061,"{""en"":0.939394,""ko"":0.060606}"
l2_tools,L2 Tools,telecom,thai,TH,th,en,vertex_ai/qwen/qwen3-235b-a22b-instruct-2507-maas,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_tools/english_tool_experiments_telecom_qwen3-235b-a22b-instruct-2507-maas_qwen3-235b-a22b-instruct-2507-maas_english_th_tools,[service_issue]airplane_mode_on|break_apn_settings|contract_end_suspension|lock_sim_card_pin[PERSONA:None],13,3,13,0,13,1.0,0.0,1.0,,en_1.000,"{""en"":1.0}"
l2_tools,L2 Tools,telecom,thai,TH,th,en,vertex_ai/qwen/qwen3-235b-a22b-instruct-2507-maas,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_tools/english_tool_experiments_telecom_qwen3-235b-a22b-instruct-2507-maas_qwen3-235b-a22b-instruct-2507-maas_english_th_tools,[service_issue]airplane_mode_on|break_apn_settings|contract_end_suspension|lock_sim_card_pin|unseat_sim_card[PERSONA:Easy],26,3,26,0,26,1.0,0.0,1.0,,en_1.000,"{""en"":1.0}"
l2_tools,L2 Tools,telecom,thai,TH,th,en,vertex_ai/qwen/qwen3-235b-a22b-instruct-2507-maas,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_tools/english_tool_experiments_telecom_qwen3-235b-a22b-instruct-2507-maas_qwen3-235b-a22b-instruct-2507-maas_english_th_tools,[service_issue]airplane_mode_on|break_apn_settings|contract_end_suspension|unseat_sim_card[PERSONA:Easy],11,3,11,0,11,1.0,0.0,1.0,,en_1.000,"{""en"":1.0}"
l2_tools,L2 Tools,telecom,thai,TH,th,en,vertex_ai/qwen/qwen3-235b-a22b-instruct-2507-maas,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_tools/english_tool_experiments_telecom_qwen3-235b-a22b-instruct-2507-maas_qwen3-235b-a22b-instruct-2507-maas_english_th_tools,[service_issue]airplane_mode_on|break_apn_settings|lock_sim_card_pin[PERSONA:None],42,3,40,2,40,0.952381,0.047619,0.952381,26,en_0.952|ko_0.048,"{""en"":0.952381,""ko"":0.047619}"
l2_tools,L2 Tools,telecom,thai,TH,th,en,vertex_ai/qwen/qwen3-235b-a22b-instruct-2507-maas,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_tools/english_tool_experiments_telecom_qwen3-235b-a22b-instruct-2507-maas_qwen3-235b-a22b-instruct-2507-maas_english_th_tools,[service_issue]airplane_mode_on|break_apn_settings|lock_sim_card_pin|overdue_bill_suspension[PERSONA:Hard],37,3,36,1,36,0.972973,0.027027,0.972973,46,en_0.973|ko_0.027,"{""en"":0.972973,""ko"":0.027027}"
l2_tools,L2 Tools,telecom,thai,TH,th,en,vertex_ai/qwen/qwen3-235b-a22b-instruct-2507-maas,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_tools/english_tool_experiments_telecom_qwen3-235b-a22b-instruct-2507-maas_qwen3-235b-a22b-instruct-2507-maas_english_th_tools,[service_issue]airplane_mode_on|break_apn_settings|lock_sim_card_pin|overdue_bill_suspension|unseat_sim_card[PERSONA:None],37,3,37,0,37,1.0,0.0,1.0,,en_1.000,"{""en"":1.0}"
l2_tools,L2 Tools,telecom,thai,TH,th,en,vertex_ai/qwen/qwen3-235b-a22b-instruct-2507-maas,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_tools/english_tool_experiments_telecom_qwen3-235b-a22b-instruct-2507-maas_qwen3-235b-a22b-instruct-2507-maas_english_th_tools,[service_issue]airplane_mode_on|break_apn_settings|lock_sim_card_pin|unseat_sim_card[PERSONA:None],43,3,40,3,40,0.930233,0.069767,0.930233,28,en_0.930|ko_0.070,"{""en"":0.930233,""ko"":0.069767}"
l2_tools,L2 Tools,telecom,thai,TH,th,en,vertex_ai/qwen/qwen3-235b-a22b-instruct-2507-maas,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_tools/english_tool_experiments_telecom_qwen3-235b-a22b-instruct-2507-maas_qwen3-235b-a22b-instruct-2507-maas_english_th_tools,[service_issue]airplane_mode_on|break_apn_settings|overdue_bill_suspension[PERSONA:None],38,3,38,0,38,1.0,0.0,1.0,,en_1.000,"{""en"":1.0}"
l2_tools,L2 Tools,telecom,thai,TH,th,en,vertex_ai/qwen/qwen3-235b-a22b-instruct-2507-maas,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_tools/english_tool_experiments_telecom_qwen3-235b-a22b-instruct-2507-maas_qwen3-235b-a22b-instruct-2507-maas_english_th_tools,[service_issue]airplane_mode_on|break_apn_settings|overdue_bill_suspension|unseat_sim_card[PERSONA:None],33,3,33,0,33,1.0,0.0,1.0,,en_1.000,"{""en"":1.0}"
l2_tools,L2 Tools,telecom,thai,TH,th,en,vertex_ai/qwen/qwen3-235b-a22b-instruct-2507-maas,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_tools/english_tool_experiments_telecom_qwen3-235b-a22b-instruct-2507-maas_qwen3-235b-a22b-instruct-2507-maas_english_th_tools,[service_issue]airplane_mode_on|break_apn_settings|unseat_sim_card[PERSONA:None],36,3,34,2,34,0.944444,0.055556,0.944444,36,en_0.944|ko_0.056,"{""en"":0.944444,""ko"":0.055556}"
l2_tools,L2 Tools,telecom,thai,TH,th,en,vertex_ai/qwen/qwen3-235b-a22b-instruct-2507-maas,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_tools/english_tool_experiments_telecom_qwen3-235b-a22b-instruct-2507-maas_qwen3-235b-a22b-instruct-2507-maas_english_th_tools,[service_issue]airplane_mode_on|contract_end_suspension|lock_sim_card_pin|unseat_sim_card[PERSONA:Hard],10,3,10,0,10,1.0,0.0,1.0,,en_1.000,"{""en"":1.0}"
l2_tools,L2 Tools,telecom,thai,TH,th,en,vertex_ai/qwen/qwen3-235b-a22b-instruct-2507-maas,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_tools/english_tool_experiments_telecom_qwen3-235b-a22b-instruct-2507-maas_qwen3-235b-a22b-instruct-2507-maas_english_th_tools,[service_issue]airplane_mode_on|lock_sim_card_pin[PERSONA:Easy],34,3,34,0,34,1.0,0.0,1.0,,en_1.000,"{""en"":1.0}"
l2_tools,L2 Tools,telecom,thai,TH,th,en,vertex_ai/qwen/qwen3-235b-a22b-instruct-2507-maas,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_tools/english_tool_experiments_telecom_qwen3-235b-a22b-instruct-2507-maas_qwen3-235b-a22b-instruct-2507-maas_english_th_tools,[service_issue]airplane_mode_on|lock_sim_card_pin|overdue_bill_suspension[PERSONA:Easy],47,3,46,1,46,0.978723,0.021277,0.978723,26,en_0.979|ko_0.021,"{""en"":0.978723,""ko"":0.021277}"
